"unix_time","gps_date","gps_time","latitude","longitude","altitude","speed","course","sats","hdop","vdop","lux","broadband","ir","uv","pressure","humidity","accel_x","accel_y","accel_z","mag_x","mag_y","mag_z","gyro_x","gyro_y","gyro_z","temp_main","temp_internal","temp_external","temp_gps","temp_tsl2561","temp_sht31","temp_uv","temp_ms5607","temp_custom","temp_clock","geiger_x","geiger_y","geiger_z","pwm_main","pwm_gps","pwm_tsl2561","pwm_sht31","pwm_uv","max_pwm","voltage","state_of_charge","launched","alarm","found_lsm9ds1","found_sht31","found_ms5607","found_uv","found_ds18b20","found_tsl2561","found_gps","crc_match","flighttime","accel_mag"
1476283346,131016,15422795,46.66,-96.75,281.3,0,24.1,6,240,2,5818,4495,1219,748,98827.08,40.98,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.108114602587801,0.0279482439926042,0.0492975970425142,17.5,13.75,6.5,20.25,14.38,14.62,31.25,1459.42,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.54,0,0,1,1,1,0,1,1,0,0,404,0.997825125347287
1476283348,131016,15423095,46.66,-96.75,280.1,0.46,17.7,6,240,2,5813,4496,1221,748,98829.19,41.1,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.158114602587798,0.0279482439926042,0.0492975970425142,17.5,13.75,6.5,20.25,14.38,14.63,31.25,1461.19,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.54,0,0,1,1,1,0,1,1,0,0,406,0.997825125347287
1476283349,131016,15423095,46.66,-96.75,280.1,0.46,17.7,6,240,2,5791,4483,1219,749,98821.47,41.19,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.43,0.358114602587801,-0.0320517560073945,0.0892975970425134,17.5,13.75,6.5,20.25,14.38,14.66,31.25,1462.44,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.54,0,0,1,1,1,0,1,1,0,0,407,0.997825125347287
1476283351,131016,15423395,46.66,-96.75,279.6,0.72,24,6,240,2,5806,4496,1223,749,98826.8,41.28,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.318114602587798,0.0779482439926049,0.149297597042516,17.5,13.75,6.5,20.25,14.38,14.64,31.37,1464.09,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.54,0,0,1,1,1,0,1,1,0,0,409,0.997825125347287
1476283352,131016,15423395,46.66,-96.75,279.6,0.72,24,6,240,2,5826,4494,1216,748,98827.67,41.25,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.43,0.228114602587798,0.147948243992605,0.229297597042514,17.5,13.75,6.5,20.25,14.38,14.68,31.37,1465.7,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.54,0,0,1,1,1,0,1,1,0,0,410,0.997825125347287
1476283354,131016,15423695,46.66,-96.75,278.9,0,20.4,5,270,2,5821,4495,1218,748,98831.1,41.23,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.088114602587801,0.107948243992606,0.149297597042516,17.5,13.75,6.5,20.25,14.38,14.7,31.37,1467.48,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.54,0,0,1,1,1,0,1,1,0,0,412,0.997825125347287
1476283355,131016,15423695,46.66,-96.75,278.9,0,20.4,5,270,2,5822,4494,1217,749,98822.72,41.22,0.486733401437442,-0.0628043098628958,0.874026645591966,0.28,0.21,-0.42,0.278114602587799,0.0579482439926053,0.099297597042515,17.5,13.75,6.5,20.25,14.38,14.68,31.37,1469.03,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,413,1.00238533639363
1476283357,131016,15423995,46.66,-96.75,278.2,0,20.4,5,270,2,5822,4494,1217,749,98824.85,41.32,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.21,-0.41,0.348114602587799,0.127948243992606,0.199297597042516,17.5,13.75,6.5,20.25,14.38,14.64,31.5,1470.73,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,415,0.997825125347287
1476283358,131016,15423995,46.66,-96.75,278.2,0,20.4,5,270,2,5826,4494,1216,748,98831.13,41.53,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.21,-0.42,0.228114602587798,0.0779482439926049,0.0492975970425142,17.5,13.75,6.5,20.25,14.38,14.68,31.5,1472.34,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,416,0.997825125347287
1476283359,131016,15424295,46.66,-96.75,278,0.41,22.5,6,240,2,5820,4490,1215,749,98824.22,41.68,0.486733401437442,-0.0628043098628958,0.874026645591966,0.28,0.2,-0.42,0.2881146025878,0.0979482439926045,0.189297597042515,17.75,13.75,6.5,20.37,14.38,14.64,31.5,1473.94,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,417,1.00238533639363
1476283361,131016,15424295,46.66,-96.75,278,0.41,22.5,6,240,2,5825,4500,1220,749,98827.8,41.8,0.486733401437442,-0.0628043098628958,0.863559260614817,0.28,0.2,-0.42,0.258114602587799,0.207948243992607,0.0292975970425147,17.75,13.75,6.5,20.37,14.38,14.6,31.62,1475.05,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,419,0.993271555016968
1476283362,131016,15424595,46.66,-96.75,277.7,0,23.6,6,240,2,5830,4516,1229,749,98829.02,41.8,0.486733401437442,-0.0628043098628958,0.863559260614817,0.29,0.21,-0.42,0.248114602587798,0.0579482439926053,-0.0307024029574841,17.75,13.88,6.5,20.37,14.38,14.58,31.62,1476.52,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,420,0.993271555016968
1476283364,131016,15424595,46.66,-96.75,277.7,0,23.6,6,240,2,5833,4508,1223,749,98829.85,41.7,0.486733401437442,-0.0575706173743211,0.868792953103391,0.28,0.2,-0.42,0.158114602587798,0.197948243992606,-0.020702402957486,17.75,13.75,6.5,20.37,14.38,14.62,31.62,1476.82,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,422,0.997509386132198
1476283365,131016,15424895,46.66,-96.75,277.7,0,23.6,6,240,2,5815,4480,1210,748,98828.63,41.66,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.318114602587798,0.0879482439926065,-0.0107024029574845,17.75,13.75,6.5,20.37,14.38,14.63,31.62,1478.41,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,423,0.997825125347287
1476283367,131016,15424895,46.66,-96.75,277.7,0,23.6,6,240,2,5820,4479,1208,748,98829,41.64,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.088114602587801,0.0579482439926053,-0.0807024029574848,17.75,13.75,6.5,20.37,14.38,14.6,31.62,1479.31,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,425,0.997825125347287
1476283368,131016,15425195,46.66,-96.75,277.7,0,23.6,6,240,2,5851,4502,1214,749,98832.33,41.7,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.41,0.138114602587798,0.0379482439926058,0.0492975970425142,17.75,13.75,6.5,20.37,14.38,14.6,31.62,1479.18,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,426,0.997825125347287
1476283370,131016,15425195,46.66,-96.75,277.7,0,23.6,6,240,2,5858,4510,1217,748,98826.63,41.75,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.368114602587799,0.0279482439926042,0.00929759704251509,17.75,13.88,6.5,20.37,14.38,14.62,31.62,1478.53,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,428,0.997825125347287
1476283371,131016,15425495,46.66,-96.75,277.7,0,23.6,6,240,2,5856,4509,1217,748,98826.64,41.63,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.318114602587798,0.0879482439926065,-0.140702402957483,17.75,13.88,6.5,20.37,14.38,14.62,31.62,1478.84,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,429,0.997825125347287
1476283373,131016,15425495,46.66,-96.75,277.7,0,23.6,6,240,2,5880,4529,1223,749,98830.22,41.63,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.43,0.318114602587798,0.117948243992604,0.159297597042514,17.75,13.88,6.5,20.37,14.38,14.58,31.62,1480.11,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,431,0.997825125347287
1476283374,131016,15425795,46.66,-96.75,277.3,0,23.6,6,240,2,5865,4516,1219,749,98824.19,41.68,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.43,0.258114602587799,0.107948243992606,0.109297597042517,17.75,13.88,6.5,20.37,14.38,14.46,31.62,1480.23,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,432,0.997825125347287
1476283376,131016,15425795,46.66,-96.75,277.3,0,23.6,6,240,2,5861,4508,1215,749,98824.44,41.56,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.43,0.228114602587798,0.0479482439926073,-0.0307024029574841,17.75,13.88,6.5,20.37,14.38,14.55,31.62,1479.83,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,434,0.997825125347287
1476283377,131016,15430095,46.66,-96.75,277.3,0,23.6,6,240,2,5853,4503,1214,748,98827.74,41.57,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.3981146025878,0.207948243992607,0.179297597042513,17.75,13.88,6.5,20.37,14.38,14.55,31.62,1481.39,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,435,0.997825125347287
1476283378,131016,15430095,46.66,-96.75,277.3,0,23.6,6,240,2,5126,4097,1162,748,98824.41,41.58,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.0481146025877983,0.0379482439926058,-0.0607024029574852,17.75,13.88,6.5,20.37,14.38,14.53,31.62,1483.67,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,436,0.997825125347287
1476283380,131016,15430395,46.66,-96.75,277.3,0,23.6,6,240,2,5454,4281,1186,748,98821.25,41.69,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.43,0.248114602587798,-0.0320517560073945,0.0292975970425147,17.75,13.88,6.5,20.37,14.38,14.52,31.62,1484.35,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,438,0.997825125347287
1476283381,131016,15430395,46.66,-96.75,277.3,0,23.6,6,240,2,5625,4370,1194,748,98827.74,41.95,0.486733401437442,-0.0628043098628958,0.868792953103391,0.29,0.2,-0.42,0.368114602587799,0.297948243992607,0.109297597042517,17.75,13.88,6.5,20.37,14.38,14.48,31.62,1483.85,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,439,0.997825125347287
1476283383,131016,15430695,46.66,-96.75,277.3,0,23.6,6,240,2,5683,4410,1203,748,98824.41,42.06,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.19,-0.42,0.088114602587801,0.0179482439926062,0.0892975970425134,17.75,13.88,6.5,20.37,14.38,14.55,31.62,1483.53,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,441,0.997825125347287
1476283384,131016,15430695,46.66,-96.75,277.3,0,23.6,6,240,2,5796,4487,1220,760,98823.05,42.17,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.43,0.158114602587798,0.147948243992605,0.0292975970425147,17.75,13.88,6.5,20.37,14.38,14.49,31.62,1483.89,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,442,0.997825125347287
1476283386,131016,15430695,46.66,-96.75,277.3,0,23.6,6,240,2,5816,4505,1226,748,98824.8,42.21,0.486733401437442,-0.0628043098628958,0.868792953103391,0.29,0.2,-0.43,0.118114602587799,0.0379482439926058,0.169297597042515,17.75,13.88,6.5,20.37,14.38,14.52,31.62,1484.87,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,444,0.997825125347287
1476283387,131016,15430995,46.66,-96.75,277.3,0,23.6,6,240,2,5835,4515,1227,748,98831.58,42.19,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.168114602587799,0.0879482439926065,0.139297597042514,17.75,13.88,6.38,20.37,14.38,14.55,31.62,1487.14,-1000,-1000,0,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,445,0.997825125347287
1476283389,131016,15430995,46.66,-96.75,277.3,0,23.6,6,240,2,5840,4522,1230,748,98826.58,42.14,0.486733401437442,-0.0628043098628958,0.874026645591966,0.27,0.2,-0.42,0.178114602587801,0.157948243992607,-0.0307024029574841,17.75,13.88,6.5,20.37,14.38,14.52,31.62,1489.04,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,447,1.00238533639363
1476283390,131016,15431295,46.66,-96.75,277.3,0,23.6,6,240,2,5835,4515,1227,749,98824.91,42.18,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.41,0.0481146025877983,0.177948243992606,0.0692975970425138,17.75,13.88,6.5,20.37,14.38,14.55,31.62,1491,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,448,0.997825125347287
1476283392,131016,15431295,46.66,-96.75,277.3,0,23.6,6,240,2,5827,4516,1230,748,98823.69,42.36,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.0781146025877995,0.237948243992605,0.259297597042515,17.75,13.88,6.5,20.37,14.38,14.55,31.62,1492.62,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,450,0.997825125347287
1476283393,131016,15431595,46.66,-96.75,277.3,0,23.6,6,240,2,5815,4514,1232,749,98823.21,42.19,0.486733401437442,-0.0628043098628958,0.874026645591966,0.28,0.2,-0.42,0.208114602587798,-0.0320517560073945,-0.0507024029574836,18,13.88,6.5,20.37,14.38,14.53,31.62,1494.61,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,451,1.00238533639363
1476283395,131016,15431595,46.66,-96.75,277.3,0,23.6,6,240,2,5793,4504,1232,748,98823.16,42.04,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.138114602587798,0.177948243992606,0.119297597042515,18,13.88,6.5,20.37,14.38,14.56,31.75,1496.33,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,453,0.997825125347287
1476283396,131016,15431895,46.66,-96.75,277.3,0,23.6,6,240,2,5772,4490,1229,749,98827.52,41.88,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.1481146025878,0.0579482439926053,-0.120702402957484,18,13.88,6.5,20.37,14.38,14.56,31.75,1498.24,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,454,0.997825125347287
1476283397,131016,15431895,46.66,-96.75,277.3,0,23.6,6,240,2,5763,4486,1229,748,98828.35,41.82,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.298114602587798,0.157948243992607,-0.0407024029574856,18,13.88,6.5,20.37,14.38,14.53,31.75,1499.83,-1000,-1000,0,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,455,0.997825125347287
1476283399,131016,15432195,46.66,-96.75,278.2,0.77,28,6,240,2,5706,4456,1226,748,98824.75,41.98,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.41,0.258114602587799,0.0679482439926069,0.0192975970425131,18,13.88,6.5,20.37,14.38,14.52,31.75,1500.49,-1000,-1000,3,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,457,0.997825125347287
1476283400,131016,15432195,46.66,-96.75,278.2,0.77,28,6,240,2,5659,4427,1221,749,98829.85,42.01,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.41,0.1481146025878,0.0879482439926065,0.119297597042515,18,13.88,6.5,20.37,14.38,14.58,31.75,1501.77,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,458,0.997825125347287
1476283402,131016,15432495,46.66,-96.75,278,0,22.1,6,240,2,5659,4427,1221,749,98826.91,41.95,0.486733401437442,-0.0628043098628958,0.874026645591966,0.27,0.19,-0.42,0.138114602587798,-0.022051756007393,-0.0607024029574852,18,13.88,6.5,20.37,14.38,14.58,31.75,1503.22,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,460,1.00238533639363
1476283403,131016,15432495,46.66,-96.75,278,0,22.1,6,240,2,5656,4427,1222,749,98826.55,42,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.1981146025878,0.327948243992605,-0.00070240295748647,18,13.88,6.5,20.37,14.38,14.6,31.75,1504.64,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,461,0.997825125347287
1476283405,131016,15432795,46.66,-96.75,277.6,0,22.1,6,240,2,5642,4421,1222,748,98829.46,42.19,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.21,-0.42,0.138114602587798,0.0279482439926042,0.119297597042515,18,13.88,6.5,20.37,14.38,14.58,31.87,1505.95,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,463,0.997825125347287
1476283406,131016,15432795,46.66,-96.75,277.6,0,22.1,6,240,2,5631,4408,1217,748,98833.72,42.08,0.486733401437442,-0.0628043098628958,0.874026645591966,0.29,0.2,-0.42,-0.0718853974121991,0.137948243992607,0.119297597042515,18,13.88,6.5,20.37,14.38,14.6,31.87,1507.19,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,464,1.00238533639363
1476283407,131016,15433095,46.66,-96.75,277.5,0,22.1,5,270,2,5597,4390,1215,749,98829.67,41.93,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.0781146025877995,0.117948243992604,-0.00070240295748647,18,13.88,6.5,20.37,14.38,14.6,31.87,1508.32,-1000,-1000,0,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,465,0.997825125347287
1476283409,131016,15433095,46.66,-96.75,277.5,0,22.1,5,270,2,5544,4360,1211,748,98835.07,41.83,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.138114602587798,0.0279482439926042,-0.0307024029574841,18,13.88,6.5,20.37,14.38,14.63,31.87,1510.08,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,467,0.997825125347287
1476283410,131016,15433395,46.66,-96.75,277.3,0,22.1,6,240,2,5668,4431,1221,749,98829.36,41.89,0.486733401437442,-0.0628043098628958,0.868792953103391,0.29,0.2,-0.42,0.258114602587799,0.00794824399260463,0.00929759704251509,18,13.88,6.5,20.37,14.38,14.64,-1000,1511.41,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,468,0.997825125347287
1476283412,131016,15433395,46.66,-96.75,277.3,0,22.1,6,240,2,5663,4429,1221,748,98827.35,42.11,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.42,0.2881146025878,0.0579482439926053,0.239297597042516,18,13.88,6.5,20.37,14.38,14.63,-1000,1512.59,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,470,0.997825125347287
1476283413,131016,15433695,46.66,-96.75,277.3,0,22.1,6,240,2,5595,4386,1213,748,98823.72,42.23,0.486733401437442,-0.0628043098628958,0.874026645591966,0.27,0.2,-0.42,-0.141885397412199,-0.022051756007393,0.169297597042515,18,13.88,6.5,20.37,14.38,14.62,-1000,1513.81,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,471,1.00238533639363
1476283415,131016,15433695,46.66,-96.75,277.3,0,22.1,6,240,2,5604,4390,1213,749,98825.97,42.39,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.1281146025878,0.107948243992606,0.169297597042515,18,13.88,6.5,20.37,14.38,14.64,-1000,1515.04,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,473,0.997825125347287
1476283416,131016,15433995,46.66,-96.75,277.3,0,22.1,6,240,2,5587,4373,1207,748,98829.88,42.21,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.19,-0.43,0.228114602587798,-0.00205175600739338,-0.00070240295748647,18,13.88,6.5,20.37,14.38,14.63,-1000,1516.11,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,474,0.997825125347287
1476283418,131016,15433995,46.66,-96.75,277.3,0,22.1,6,240,2,5577,4373,1210,747,98828.82,42.05,0.486733401437442,-0.0628043098628958,0.874026645591966,0.27,0.2,-0.42,0.2181146025878,0.117948243992604,-0.00070240295748647,18,13.88,6.5,20.37,14.38,14.63,32.13,1517.15,-1000,-1000,0,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,476,1.00238533639363
1476283419,131016,15434295,46.66,-96.75,277.3,0,22.1,6,240,2,5550,4355,1206,748,98824.24,41.97,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.178114602587801,-0.00205175600739338,0.00929759704251509,18,13.88,6.5,20.37,14.38,14.67,32.13,1517.95,-1000,-1000,0,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,477,0.997825125347287
1476283420,131016,15434295,46.66,-96.75,277.3,0,22.1,6,240,2,5480,4308,1196,749,98827.11,42.2,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.21,-0.42,0.0481146025877983,0.117948243992604,-0.100702402957484,18,13.88,6.5,20.37,14.38,14.68,32.13,1518.94,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,478,0.997825125347287
1476283422,131016,15434295,46.66,-96.75,277.3,0,22.1,6,240,2,5599,4386,1212,748,98826.64,42.48,0.486733401437442,-0.0628043098628958,0.874026645591966,0.28,0.2,-0.42,-0.0418853974122015,-0.0920517560073932,0.00929759704251509,18,13.88,6.5,20.37,14.38,14.7,32.13,1520.1,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,480,1.00238533639363
1476283423,131016,15434595,46.66,-96.75,277.3,0,22.1,6,240,2,5629,4401,1213,749,98829.89,42.81,0.491967093926017,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.158114602587798,0.107948243992606,0.0892975970425134,18.25,13.88,6.5,20.37,14.38,14.66,32.13,1521.81,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,481,1.00038852362743
1476283425,131016,15434595,46.66,-96.75,277.3,0,22.1,6,240,2,5642,4410,1215,749,98827.99,42.95,0.486733401437442,-0.0628043098628958,0.874026645591966,0.28,0.2,-0.42,0.0481146025877983,-0.00205175600739338,0.0592975970425158,18.25,13.88,6.5,20.5,14.38,14.66,32.25,1522.75,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,483,1.00238533639363
1476283426,131016,15434895,46.66,-96.75,277.3,0,22.1,6,240,2,5606,4397,1217,749,98828.44,42.97,0.486733401437442,-0.0628043098628958,0.874026645591966,0.27,0.2,-0.43,0.118114602587799,-0.00205175600739338,0.0792975970425154,18.25,13.88,6.5,20.37,14.38,14.68,32.25,1523.57,-1000,-1000,1,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,484,1.00238533639363
1476283428,131016,15434895,46.66,-96.75,277.3,0,22.1,6,240,2,5697,4455,1228,748,98824.21,42.88,0.486733401437442,-0.0628043098628958,0.874026645591966,0.27,0.2,-0.42,0.0681146025877979,-0.0120517560073949,0.0192975970425131,18.25,14,6.5,20.5,14.5,14.68,32.25,1524.19,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,486,1.00238533639363
1476283429,131016,15435195,46.66,-96.75,277.3,0,22.1,6,240,2,5758,4496,1237,749,98830.47,42.83,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.228114602587798,0.0479482439926073,-0.0307024029574841,18.25,13.88,6.5,20.5,14.5,14.7,32.25,1524.31,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,487,0.997825125347287
1476283431,131016,15435195,46.66,-96.75,277.3,0,22.1,6,240,2,5335,4260,1207,748,98829.1,42.61,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.19,-0.42,-0.0618853974122011,0.297948243992607,0.0592975970425158,18.25,13.88,6.5,20.5,14.5,14.67,32.25,1523.15,-1000,-1000,0,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,489,0.997825125347287
1476283432,131016,15435495,46.66,-96.75,277.3,0,22.1,6,240,2,5576,4424,1243,748,98826.61,42.29,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.098114602587799,0.0879482439926065,0.139297597042514,18.25,13.88,6.5,20.37,14.5,14.62,32.13,1522.05,-1000,-1000,2,0,0,0,0,0,0,0,255,4.09,90.38,0,0,1,1,1,0,1,1,0,0,490,0.997825125347287
1476283434,131016,15435495,46.66,-96.75,277.3,0,22.1,6,240,2,5687,4472,1242,749,98827.77,41.83,0.486733401437442,-0.0628043098628958,0.868792953103391,0.28,0.2,-0.42,0.0181146025878007,-0.00205175600739338,-0.0907024029574863,18.25,13.88,6.5,20.5,14.63,14.48,32.13,1521.02,-1000,-1000,0,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,492,0.997825125347287
1476283435,131016,15435795,46.66,-96.75,277.3,0,22.1,6,240,2,5708,4480,1241,748,98826.08,41.47,0.486733401437442,-0.0628043098628958,0.868792953103391,0.27,0.2,-0.41,0.3981146025878,0.147948243992605,-0.00070240295748647,18.25,13.88,6.38,20.37,14.63,14.55,-1000,1519.11,-1000,-1000,1,0,0,0,0,0,0,0,255,4.08,90.38,0,0,1,1,1,0,1,1,0,0,493,0.997825125347287
