unix_time,gps_date,gps_time,latitude,longitude,altitude,speed,course,sats,hdop,vdop,lux,broadband,ir,uv,pressure,humidity,accel_x,accel_y,accel_z, mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp_main,temp_internal,temp_external,temp_gps,temp_tsl2561,temp_sht31,temp_uv,temp_ms5607,temp_custom,temp_clock,geiger_x,geiger_y,geiger_z,pwm_main,pwm_gps,pwm_tsl2561,pwm_sht31,pwm_uv,max_pwm,voltage,state_of_charge,launched,alarm,found_lsm9ds1,found_sht31,found_ms5607,found_uv,found_ds18b20,found_tsl2561,found_gps,crc_match
1476282988,131016,15363095,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,2742,2798,1013,748.0000000000,98808.1718750000,50.9025726318,-0.0311279296,0.0587158203,0.7236938476,-0.1227800011,-0.1099000091,0.0548799991,32.3147583007,12.3516845703,-25.4660034179,13.0000000000,13.0000000000,8.0000000000,18.2500000000,11.8750000000,11.3092231750,22.1250000000,1214.1920166015,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282989,131016,15363095,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,420,4,3140,3114,1102,748.0000000000,98808.7343750000,50.9010467529,0.0022583007,-0.0387573242,0.7380981445,-0.1269800066,-0.1005200028,0.0492800045,13.6376953125,16.7031860351,-32.2923278808,13.0000000000,13.0000000000,8.1250000000,18.2500000000,11.8750000000,11.3546180725,22.3750000000,1214.8973388671,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282991,131016,15363395,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,430,4,2430,2604,978,748.0000000000,98806.6562500000,50.9376678466,0.0704956054,-0.0858154296,0.8317260742,-0.1272599935,-0.0967399978,0.0141400003,30.6997680664,14.0563964843,-24.3968200683,13.0000000000,13.0000000000,8.1250000000,18.3750000000,11.7500000000,11.3813247680,22.5000000000,1215.4488525390,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282992,131016,15363395,46.6608428955,-96.7501220703,308.3999938964,0.0000000000,358.0000000000,5,430,0,2030,2240,856,749.0000000000,98809.4531250000,51.0429534912,0.1851196289,-0.0013427734,0.8904418945,-0.1216600060,-0.0965999984,0.0378000020,35.6344604492,8.4263610839,-21.1892700195,13.0000000000,13.0000000000,8.1250000000,18.3750000000,11.8750000000,11.4374008178,22.6250000000,1216.3216552734,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282994,131016,15363695,46.6608428955,-96.7501220703,308.1000061035,0.4629999160,346.2999877929,5,430,0,2032,2249,861,748.0000000000,98808.4375000000,51.0582122802,-0.0311279296,-0.0472412109,0.7119750976,-0.1145200014,-0.0977200031,0.0389200000,31.0063171386,14.3330383300,-21.8696594238,13.2500000000,13.0000000000,8.1250000000,18.3750000000,11.8750000000,11.4374008178,22.7500000000,1217.1243896484,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282995,131016,15363695,46.6608428955,-96.7501220703,308.1000061035,0.4629999160,346.2999877929,5,430,0,2984,2671,861,748.0000000000,98809.6093750000,51.0124359130,-0.1035156250,0.0409545898,0.7598266601,-0.1290799980,-0.0952000045,0.0573999977,34.4306945800,15.6489562988,-19.4172668457,13.2500000000,13.0000000000,8.1250000000,18.3750000000,11.8750000000,11.4934768676,22.8750000000,1217.8225097656,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282996,131016,15363995,46.6608428955,-96.7501220703,308.0000000000,0.4629999160,348.7000122070,4,1290,0,2835,2959,1090,747.0000000000,98808.8593750000,50.8873138427,-0.0407714843,0.0498657226,0.6384277343,-0.1166200041,-0.1013599991,0.0133000004,32.0530700683,42.7299499511,-24.8229980468,13.2500000000,13.0000000000,8.0000000000,18.5000000000,11.8750000000,11.5362014770,23.0000000000,1218.8278808593,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1024999618,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282998,131016,15363995,46.6608428955,-96.7501220703,308.0000000000,0.4629999160,348.7000122070,4,1290,0,2072,2426,959,747.0000000000,98808.0625000000,50.6691093444,-0.0930175781,-0.0395507812,0.7254028320,-0.1141000032,-0.1024800062,-0.0106400001,23.4248352050,13.5629272460,-23.2977294921,13.2500000000,13.0000000000,8.0000000000,18.5000000000,11.8750000000,11.5495529174,23.1250000000,1219.9655761718,-1000.0000000000,-1000.0000000000,1,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476282999,131016,15364295,46.6608428955,-96.7501220703,307.8999938964,0.0000000000,358.7999877929,5,430,0,2430,2685,1027,748.0000000000,98806.4375000000,50.5394058227,-0.0468139648,-0.2136230468,0.6727294921,-0.1146600008,-0.1027600049,-0.0162400007,56.3302612304,48.4048461914,-24.7781372070,13.2500000000,13.0000000000,8.0000000000,18.5000000000,11.8750000000,11.5228500366,23.2500000000,1220.7332763671,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1037502288,90.8554687500,0,0,1,1,1,0,1,1,0,0
1476283001,131016,15364295,46.6608428955,-96.7501220703,307.8999938964,0.0000000000,358.7999877929,5,430,11,3267,2886,918,748.0000000000,98809.3906250000,50.4295425415,-0.0674438476,0.1366577148,0.7396240234,-0.1138200044,-0.1226400017,-0.0113400006,1.5776062011,1.1962890625,-16.6957092285,13.2500000000,13.0000000000,8.0000000000,18.6250000000,11.8750000000,11.5362014770,23.5000000000,1221.7172851562,-1000.0000000000,-1000.0000000000,0,0,0,0,0,0,0,0,255,4.1024999618,90.8554687500,0,0,1,1,1,0,1,1,0,0
